Day,P,T,Site
2018-04-20,0.0,5.9707,TonyGrove
2018-04-21,0.0,6.0984,TonyGrove
2018-04-22,0.354,8.1847,TonyGrove
2018-04-23,2.129,3.0765,TonyGrove
2018-04-24,0.0,2.7579,TonyGrove
2018-04-25,0.0,5.3771,TonyGrove
2018-04-26,0.0,8.3964,TonyGrove
2018-04-27,0.0,11.2052,TonyGrove
2018-04-28,0.0,10.4433,TonyGrove
2018-04-29,0.0506,4.4553,TonyGrove
2018-04-30,15.5757,-0.2475,TonyGrove
2018-05-01,0.0,1.6125,TonyGrove
2018-05-02,0.8979,3.4389,TonyGrove
2018-05-03,0.0,5.0341,TonyGrove
2018-05-04,0.0,7.1535,TonyGrove
2018-05-05,0.0,10.1857,TonyGrove
2018-05-06,0.0,12.8456,TonyGrove
2018-05-07,0.0,10.5712,TonyGrove
2018-05-08,0.0,9.591,TonyGrove
2018-05-09,0.0,12.293,TonyGrove
2018-05-10,0.0354,9.388,TonyGrove
2018-05-11,11.4789,2.7864,TonyGrove
2018-05-12,13.7315,3.1631,TonyGrove
2018-05-13,7.5856,4.208,TonyGrove
2018-05-14,0.1744,6.5656,TonyGrove
2018-05-15,3.9643,7.995,TonyGrove
2018-05-16,0.0,9.2635,TonyGrove
2018-05-17,0.0,9.1959,TonyGrove
2018-05-18,4.6616,7.0841,TonyGrove
2018-05-19,0.3847,8.3452,TonyGrove
2018-05-20,1.2101,8.9553,TonyGrove
2018-05-21,0.6082,10.0282,TonyGrove
2018-05-22,6.1862,7.8932,TonyGrove
2018-05-23,0.0,8.4762,TonyGrove
2018-05-24,0.0,10.9754,TonyGrove
2018-05-25,0.0,13.5757,TonyGrove
2018-05-26,0.0,11.9124,TonyGrove
2018-05-27,0.0028,9.7782,TonyGrove
2018-05-28,2.6017,9.6089,TonyGrove
2018-05-29,0.1622,10.2711,TonyGrove
2018-05-30,3.1864,13.3533,TonyGrove
2018-05-31,2.7457,12.7441,TonyGrove
2018-06-01,3.7664,5.3149,TonyGrove
2018-06-02,0.0,8.1517,TonyGrove
2018-06-03,0.0,13.0348,TonyGrove
2018-06-04,0.0,14.8839,TonyGrove
2018-06-05,0.0,15.4135,TonyGrove
2018-06-06,0.0,15.5201,TonyGrove
2018-06-07,0.0,15.037,TonyGrove
2018-06-08,0.0,14.4612,TonyGrove
2018-06-09,0.0,15.7491,TonyGrove
2018-06-10,0.0,6.0355,TonyGrove
2018-06-11,0.0,7.5293,TonyGrove
2018-06-12,0.0,9.8069,TonyGrove
2018-06-13,0.0,15.5909,TonyGrove
2018-06-14,0.0,15.3066,TonyGrove
2018-06-15,0.0,13.3746,TonyGrove
2018-06-16,0.0,12.0964,TonyGrove
2018-06-17,18.5586,12.4385,TonyGrove
2018-06-18,0.0098,8.9393,TonyGrove
2018-06-19,0.2621,9.4508,TonyGrove
2018-06-20,0.0,10.9743,TonyGrove
2018-06-21,0.0,14.1908,TonyGrove
2018-06-22,0.0,11.8502,TonyGrove
2018-06-23,0.0,11.2737,TonyGrove
2018-06-24,0.0,10.3984,TonyGrove
2018-06-25,0.0,13.6622,TonyGrove
2018-06-26,0.0,16.2056,TonyGrove
2018-06-27,0.0,16.8069,TonyGrove
2018-06-28,0.0,16.2251,TonyGrove
2018-06-29,0.0,10.1544,TonyGrove
2018-06-30,0.0,9.9419,TonyGrove
2018-07-01,0.0,12.1669,TonyGrove
2018-07-02,0.0,14.3967,TonyGrove
2018-07-03,0.0,12.0311,TonyGrove
2018-07-04,0.0,14.9025,TonyGrove
2018-07-05,0.0,17.8322,TonyGrove
2018-07-06,0.0,19.9865,TonyGrove
2018-07-07,0.0,19.8101,TonyGrove
2018-07-08,0.0,20.1062,TonyGrove
2018-07-09,0.0291,20.0027,TonyGrove
2018-07-10,0.0,19.6936,TonyGrove
2018-07-11,0.0,18.5767,TonyGrove
2018-07-12,0.0,17.6219,TonyGrove
2018-07-13,0.0,18.282,TonyGrove
2018-07-14,0.0,17.2076,TonyGrove
2018-07-15,0.0,18.5345,TonyGrove
2018-07-16,1.2021,17.6586,TonyGrove
2018-07-17,0.0,16.7627,TonyGrove
2018-07-18,0.0,17.797,TonyGrove
2018-07-19,0.0,18.9164,TonyGrove
2018-07-20,0.0,19.9826,TonyGrove
2018-07-21,0.0,20.0504,TonyGrove
2018-07-22,0.0364,15.8286,TonyGrove
2018-07-23,0.0,16.9231,TonyGrove
2018-07-24,0.0514,19.0835,TonyGrove
2018-07-25,0.0,19.0145,TonyGrove
2018-07-26,0.0,18.1319,TonyGrove
2018-07-27,0.0,18.2135,TonyGrove
2018-07-28,0.1661,18.7069,TonyGrove
2018-07-29,0.0,17.3075,TonyGrove
2018-07-30,0.0,16.6372,TonyGrove
2018-07-31,0.0,18.9865,TonyGrove
2018-08-01,0.0,19.7791,TonyGrove
2018-08-02,1.607,17.5044,TonyGrove
2018-08-03,0.1266,16.1223,TonyGrove
2018-08-04,0.0,14.866,TonyGrove
2018-08-05,0.0,14.7318,TonyGrove
2018-08-06,0.0,14.5711,TonyGrove
2018-08-07,0.0,15.5667,TonyGrove
2018-08-08,0.0,17.4673,TonyGrove
2018-08-09,0.0,18.9975,TonyGrove
2018-08-10,0.0,20.2663,TonyGrove
2018-08-11,0.0,20.8846,TonyGrove
2018-08-12,0.0,20.2059,TonyGrove
2018-08-13,0.0,19.1321,TonyGrove
2018-08-14,0.0,17.5493,TonyGrove
2018-08-15,0.0,16.9759,TonyGrove
2018-08-16,0.0,17.7453,TonyGrove
2018-08-17,0.0,17.2126,TonyGrove
2018-08-18,0.0,13.5516,TonyGrove
2018-08-19,0.0,14.2285,TonyGrove
2018-08-20,0.0,15.7892,TonyGrove
2018-08-21,0.0,14.3909,TonyGrove
2018-08-22,8.6662,11.5386,TonyGrove
2018-08-23,0.3122,12.208,TonyGrove
2018-08-24,0.0,14.6152,TonyGrove
2018-08-25,0.016,14.5675,TonyGrove
2018-08-26,0.0387,13.2021,TonyGrove
2018-08-27,0.027,7.6484,TonyGrove
2018-08-28,0.0,8.0585,TonyGrove
2018-08-29,0.0,11.5457,TonyGrove
2018-08-30,0.0,15.1803,TonyGrove
2018-08-31,0.0,13.9966,TonyGrove
2018-09-01,0.0,12.9412,TonyGrove
2018-09-02,0.1157,13.6443,TonyGrove
2018-09-03,0.0,14.8059,TonyGrove
2018-09-04,0.0,15.0294,TonyGrove
2018-09-05,0.0,15.9044,TonyGrove
2018-09-06,0.0719,15.9647,TonyGrove
2018-09-07,0.0,16.4081,TonyGrove
2018-09-08,0.0,16.0595,TonyGrove
2018-09-09,0.0,14.3505,TonyGrove
2018-09-10,0.0,15.6407,TonyGrove
2018-09-11,0.0,14.3114,TonyGrove
2018-09-12,0.0,12.7133,TonyGrove
2018-09-13,0.0,10.3944,TonyGrove
2018-09-14,0.0,12.883,TonyGrove
2018-09-15,0.0,15.4295,TonyGrove
2018-09-16,0.0,13.6948,TonyGrove
2018-09-17,0.0,13.6406,TonyGrove
2018-09-18,0.2944,13.9941,TonyGrove
2018-09-19,0.0,12.5474,TonyGrove
2018-09-20,0.0,7.9688,TonyGrove
2018-09-21,0.0,10.2149,TonyGrove
2018-09-22,0.1375,13.8313,TonyGrove
2018-09-23,0.0,10.988,TonyGrove
2018-09-24,0.0244,5.6544,TonyGrove
2018-09-25,0.0,5.7656,TonyGrove
2018-09-26,0.3534,6.7382,TonyGrove
2018-09-27,0.0,10.374,TonyGrove
2018-09-28,0.0,12.6139,TonyGrove
2018-09-29,0.0,14.2105,TonyGrove
2018-09-30,0.0,9.7744,TonyGrove
2018-10-01,0.0,9.7495,TonyGrove
2018-10-02,10.8101,11.6515,TonyGrove
2018-10-03,8.7,9.9262,TonyGrove
2018-10-04,30.157,4.6564,TonyGrove
2018-10-05,4.4763,1.9605,TonyGrove
2018-10-06,1.2553,1.5564,TonyGrove
2018-10-07,0.3954,3.0683,TonyGrove
2018-10-08,0.1162,2.502,TonyGrove
2018-10-09,11.4781,-1.157,TonyGrove
2018-10-10,23.9933,-1.2268,TonyGrove
2018-10-11,0.0,0.2652,TonyGrove
2018-10-12,0.0,1.0496,TonyGrove
2018-10-13,0.0,-0.6305,TonyGrove
2018-10-14,0.0,-5.6099,TonyGrove
2018-10-15,0.0,-2.8649,TonyGrove
2018-10-16,0.0,2.2142,TonyGrove
2018-10-17,0.0,3.8128,TonyGrove
2018-10-18,0.0,3.9895,TonyGrove
2018-10-19,0.0,5.3697,TonyGrove
2018-10-20,0.0,7.5662,TonyGrove
2018-10-21,0.4031,7.6905,TonyGrove
2018-10-22,2.3877,7.3176,TonyGrove
2018-10-23,7.0002,3.0678,TonyGrove
2018-10-24,0.5032,5.0857,TonyGrove
2018-10-25,0.121,2.0222,TonyGrove
2018-10-26,0.4031,4.3161,TonyGrove
2018-10-27,0.0,6.7799,TonyGrove
2018-10-28,0.0,8.3934,TonyGrove
2018-10-29,0.0,2.0412,TonyGrove
2018-10-30,0.315,-2.5604,TonyGrove
2018-10-31,2.064,-3.3404,TonyGrove
2018-11-01,3.05,0.5872,TonyGrove
2018-11-02,3.1089,2.8032,TonyGrove
2018-11-03,0.0,-0.0754,TonyGrove
2018-11-04,19.4193,-1.5401,TonyGrove
2018-11-05,0.0,-2.4972,TonyGrove
2018-11-06,1.6529,-4.5038,TonyGrove
2018-11-07,0.0,-5.3731,TonyGrove
2018-11-08,0.0183,-6.4091,TonyGrove
2018-11-09,0.0,-5.0857,TonyGrove
2018-11-10,0.0,-4.7918,TonyGrove
2018-11-11,0.0,-7.2749,TonyGrove
2018-11-12,0.0,-8.0409,TonyGrove
2018-11-13,2.2486,-3.2899,TonyGrove
2018-11-14,0.389,1.7085,TonyGrove
2018-11-15,0.0,1.535,TonyGrove
2018-11-16,0.6969,1.2282,TonyGrove
2018-11-17,4.9508,-5.245,TonyGrove
2018-11-18,0.0,-6.1743,TonyGrove
2018-11-19,0.0,-2.948,TonyGrove
2018-11-20,0.0,0.9233,TonyGrove
2018-11-21,1.3329,2.198,TonyGrove
2018-11-22,10.4468,0.2836,TonyGrove
2018-11-23,25.1601,-2.2318,TonyGrove
2018-11-24,21.7517,-4.1763,TonyGrove
2018-11-25,0.0,-7.1905,TonyGrove
2018-11-26,0.0,-5.7668,TonyGrove
2018-11-27,0.7081,-1.7291,TonyGrove
2018-11-28,14.7673,-1.5352,TonyGrove
2018-11-29,14.0043,-2.1584,TonyGrove
2018-11-30,18.8266,-4.0231,TonyGrove
2018-12-01,2.6985,-6.8038,TonyGrove
2018-12-02,9.5522,-7.1674,TonyGrove
2018-12-03,2.4158,-10.1356,TonyGrove
2018-12-04,0.0,-11.3332,TonyGrove
2018-12-05,0.0936,-8.6815,TonyGrove
2018-12-06,0.0,-5.5188,TonyGrove
2018-12-07,0.0,-3.3523,TonyGrove
2018-12-08,0.0,-4.5346,TonyGrove
2018-12-09,0.0,-5.4927,TonyGrove
2018-12-10,0.0,-2.7228,TonyGrove
2018-12-11,0.0,-6.7818,TonyGrove
2018-12-12,20.108,-6.9167,TonyGrove
2018-12-13,0.0,-9.3639,TonyGrove
2018-12-14,0.0,-4.6579,TonyGrove
2018-12-15,0.0,-1.8656,TonyGrove
2018-12-16,0.0,-0.0698,TonyGrove
2018-12-17,0.0,0.089,TonyGrove
2018-12-18,0.0,-1.1529,TonyGrove
2018-12-19,0.8403,-4.5265,TonyGrove
2018-12-20,0.0,-2.5651,TonyGrove
2018-12-21,6.5916,-3.065,TonyGrove
2018-12-22,0.0,-10.7026,TonyGrove
2018-12-23,1.2564,-7.4721,TonyGrove
2018-12-24,4.6378,-4.2943,TonyGrove
2018-12-25,5.9049,-3.9796,TonyGrove
2018-12-26,0.0,-10.4592,TonyGrove
2018-12-27,3.6227,-11.7642,TonyGrove
2018-12-28,0.0,-13.4226,TonyGrove
2018-12-29,3.0902,-12.4896,TonyGrove
2018-12-30,10.725,-8.3221,TonyGrove
2018-12-31,0.5938,-7.0345,TonyGrove
2019-01-01,0.0,-17.2908,TonyGrove
2019-01-02,0.185,-12.9744,TonyGrove
2019-01-03,1.6212,-8.0589,TonyGrove
2019-01-04,1.7647,-3.93,TonyGrove
2019-01-05,1.8349,-3.4808,TonyGrove
2019-01-06,16.2592,-6.6578,TonyGrove
2019-01-07,15.7369,-7.17,TonyGrove
2019-01-08,0.4467,-4.288,TonyGrove
2019-01-09,0.0,-1.1221,TonyGrove
2019-01-10,0.977,-2.819,TonyGrove
2019-01-11,0.0,-5.0258,TonyGrove
2019-01-12,0.0,-5.9087,TonyGrove
2019-01-13,0.0,-5.5867,TonyGrove
2019-01-14,0.0,-6.3851,TonyGrove
2019-01-15,2.6252,-6.8885,TonyGrove
2019-01-16,11.8385,-3.2896,TonyGrove
2019-01-17,23.4559,-2.3091,TonyGrove
2019-01-18,14.3402,-7.2596,TonyGrove
2019-01-19,3.7486,-4.8497,TonyGrove
2019-01-20,0.3613,-0.3116,TonyGrove
2019-01-21,6.3287,-7.0093,TonyGrove
2019-01-22,0.0,-10.9363,TonyGrove
2019-01-23,7.7288,-9.8402,TonyGrove
2019-01-24,0.0,-5.3877,TonyGrove
2019-01-25,0.0,-5.1649,TonyGrove
2019-01-26,0.0,-5.1066,TonyGrove
2019-01-27,0.0,-3.6265,TonyGrove
2019-01-28,0.0,-7.6296,TonyGrove
2019-01-29,0.0,-6.8066,TonyGrove
2019-01-30,0.0,-7.2893,TonyGrove
2019-01-31,0.0,-3.5246,TonyGrove
2019-02-01,1.3375,-1.2508,TonyGrove
2019-02-02,7.4203,-0.4229,TonyGrove
2019-02-03,25.8526,-1.596,TonyGrove
2019-02-04,17.6803,-2.1685,TonyGrove
2019-02-05,6.1194,-7.2708,TonyGrove
2019-02-06,1.7808,-11.2991,TonyGrove
2019-02-07,2.089,-15.2019,TonyGrove
2019-02-08,0.0,-12.5116,TonyGrove
2019-02-09,3.6136,-9.765,TonyGrove
2019-02-10,10.3279,-7.5291,TonyGrove
2019-02-11,0.0,-12.2813,TonyGrove
2019-02-12,0.0,-6.8115,TonyGrove
2019-02-13,28.4567,-4.2369,TonyGrove
2019-02-14,29.2629,0.2297,TonyGrove
2019-02-15,10.7944,-4.0256,TonyGrove
2019-02-16,7.4172,-7.6961,TonyGrove
2019-02-17,0.0463,-8.7752,TonyGrove
2019-02-18,0.2353,-11.4488,TonyGrove
2019-02-19,3.0199,-13.7551,TonyGrove
2019-02-20,4.6493,-10.7846,TonyGrove
2019-02-21,3.12,-12.2264,TonyGrove
2019-02-22,0.0,-11.0842,TonyGrove
2019-02-23,2.7473,-11.5001,TonyGrove
2019-02-24,3.0745,-5.137,TonyGrove
2019-02-25,9.305,-1.5584,TonyGrove
2019-02-26,5.0882,0.1321,TonyGrove
2019-02-27,4.6847,-0.5971,TonyGrove
2019-02-28,4.3883,-1.1858,TonyGrove
2019-03-01,5.8696,-6.3298,TonyGrove
2019-03-02,0.1633,-7.1277,TonyGrove
2019-03-03,0.3179,-8.8691,TonyGrove
2019-03-04,0.0,-10.363,TonyGrove
2019-03-05,2.628,-5.478,TonyGrove
2019-03-06,14.0449,0.4437,TonyGrove
2019-03-07,18.5718,-1.4798,TonyGrove
2019-03-08,9.5921,-4.7345,TonyGrove
2019-03-09,0.9591,-7.4901,TonyGrove
2019-03-10,0.4477,-5.4608,TonyGrove
2019-03-11,0.0553,-3.0904,TonyGrove
2019-03-12,2.5685,-2.3478,TonyGrove
2019-03-13,4.9838,-5.6306,TonyGrove
2019-03-14,0.0,-6.8979,TonyGrove
2019-03-15,0.0,-5.4542,TonyGrove
2019-03-16,0.0,-1.1364,TonyGrove
2019-03-17,0.0,0.0079,TonyGrove
2019-03-18,0.0,-0.1005,TonyGrove
2019-03-19,0.0,-1.0523,TonyGrove
2019-03-20,0.0,-0.7292,TonyGrove
2019-03-21,3.4401,0.2808,TonyGrove
2019-03-22,8.8948,0.6043,TonyGrove
2019-03-23,2.3468,1.7366,TonyGrove
2019-03-24,13.4459,-0.554,TonyGrove
2019-03-25,0.0,-0.0377,TonyGrove
2019-03-26,0.0,3.1956,TonyGrove
2019-03-27,0.0,5.1943,TonyGrove
2019-03-28,7.483,1.7461,TonyGrove
2019-03-29,13.8276,-2.0784,TonyGrove
2019-03-30,0.0,-1.9395,TonyGrove
2019-03-31,0.0,-1.2117,TonyGrove
2019-04-01,0.9405,0.7359,TonyGrove
2019-04-02,4.6475,1.525,TonyGrove
2019-04-03,7.3108,2.5669,TonyGrove
2019-04-04,0.3978,4.6972,TonyGrove
2019-04-05,2.9469,4.981,TonyGrove
2019-04-06,5.3048,1.8421,TonyGrove
2019-04-07,0.0,2.6652,TonyGrove
2019-04-08,0.0,6.5305,TonyGrove
2019-04-09,10.097,2.1382,TonyGrove
2019-04-10,10.3586,-1.7847,TonyGrove
2019-04-11,4.4684,-1.4817,TonyGrove
2019-04-12,4.069,-0.7726,TonyGrove
2019-04-13,3.1146,-0.1116,TonyGrove
2019-04-14,23.2347,1.5054,TonyGrove
2019-04-15,10.1722,3.0075,TonyGrove
2019-04-16,12.1204,0.2051,TonyGrove
2019-04-17,0.0,0.741,TonyGrove
2019-04-18,0.0,5.2971,TonyGrove
2019-04-19,0.0,8.4189,TonyGrove
2019-04-20,5.4446,9.4593,TonyGrove
2019-04-21,8.6641,5.2669,TonyGrove
2019-04-22,0.0,4.4826,TonyGrove
2019-04-23,0.0,6.3419,TonyGrove
2019-04-24,2.0315,7.6455,TonyGrove
2019-04-25,0.0,6.8034,TonyGrove
2019-04-26,8.6865,6.4063,TonyGrove
2019-04-27,0.0,4.1537,TonyGrove
2019-04-28,0.0,0.6071,TonyGrove
2019-04-29,0.7706,-0.0678,TonyGrove
2019-04-30,7.5145,-1.2866,TonyGrove
2019-05-01,0.4528,-1.9272,TonyGrove
2019-05-02,0.0,0.3692,TonyGrove
2019-05-03,0.0,4.1101,TonyGrove
2019-05-04,0.0,6.0875,TonyGrove
2019-05-05,0.4384,8.3316,TonyGrove
2019-05-06,0.0,9.0136,TonyGrove
2019-05-07,2.3538,5.0332,TonyGrove
2019-05-08,5.0187,3.6413,TonyGrove
2019-05-09,4.0409,0.6126,TonyGrove
2019-05-10,0.0,3.2196,TonyGrove
2019-05-11,0.0,6.8587,TonyGrove
2019-05-12,0.0,9.1836,TonyGrove
2019-05-13,0.0,11.2626,TonyGrove
2019-05-14,0.0,11.5653,TonyGrove
2019-05-15,0.0,11.3303,TonyGrove
2019-05-16,6.1919,8.4859,TonyGrove
2019-05-17,11.8875,1.975,TonyGrove
2019-05-18,1.2637,3.4963,TonyGrove
2019-05-19,7.7598,3.091,TonyGrove
2019-05-20,1.7148,3.3931,TonyGrove
2019-05-21,12.2565,2.2724,TonyGrove
2019-05-22,8.8266,1.2643,TonyGrove
2019-05-23,24.4645,1.6998,TonyGrove
2019-05-24,9.4662,4.1462,TonyGrove
2019-05-25,1.4501,6.6722,TonyGrove
2019-05-26,0.0,8.0572,TonyGrove
2019-05-27,5.7233,4.3893,TonyGrove
2019-05-28,2.9893,6.3786,TonyGrove
2019-05-29,0.447,7.1767,TonyGrove
2019-05-30,0.1229,8.7289,TonyGrove
2019-05-31,0.1934,9.2958,TonyGrove
2019-06-01,0.3136,9.7261,TonyGrove
2019-06-02,4.5682,10.2549,TonyGrove
2019-06-03,0.0,10.4933,TonyGrove
2019-06-04,0.1172,11.6708,TonyGrove
2019-06-05,0.0,11.7051,TonyGrove
2019-06-06,5.4463,12.77,TonyGrove
2019-06-07,8.3345,6.7757,TonyGrove
2019-06-08,3.3612,1.4012,TonyGrove
2019-06-09,0.0,4.1548,TonyGrove
2019-06-10,0.0,8.2856,TonyGrove
2019-06-11,0.0,10.808,TonyGrove
2019-06-12,0.0,12.6845,TonyGrove
2019-06-13,2.1037,13.2077,TonyGrove
2019-06-14,0.6765,12.1548,TonyGrove
2019-06-15,0.0,12.8158,TonyGrove
2019-06-16,0.0,12.6749,TonyGrove
2019-06-17,0.7978,12.608,TonyGrove
2019-06-18,0.5165,11.4614,TonyGrove
2019-06-19,0.0,11.9506,TonyGrove
2019-06-20,0.8724,6.4848,TonyGrove
2019-06-21,1.1015,3.129,TonyGrove
2019-06-22,0.0,4.7093,TonyGrove
2019-06-23,0.0,8.0139,TonyGrove
2019-06-24,0.0,10.2495,TonyGrove
2019-06-25,0.0,12.9155,TonyGrove
2019-06-26,0.0,14.0648,TonyGrove
2019-06-27,0.0,14.77,TonyGrove
2019-06-28,0.0,15.3985,TonyGrove
2019-06-29,0.0,13.5787,TonyGrove
2019-06-30,0.0,14.0563,TonyGrove
2019-07-01,0.0,14.7463,TonyGrove
2019-07-02,0.0,16.4408,TonyGrove
2019-07-03,0.0,13.6831,TonyGrove
2019-07-04,0.3789,10.6152,TonyGrove
2019-07-05,0.0,11.0335,TonyGrove
2019-07-06,0.0,14.6175,TonyGrove
2019-07-07,0.0,15.5507,TonyGrove
2019-07-08,0.9288,12.1989,TonyGrove
2019-07-09,0.0,11.8401,TonyGrove
2019-07-10,0.0,16.2965,TonyGrove
2019-07-11,0.0,18.3658,TonyGrove
2019-07-12,0.0,18.2909,TonyGrove
2019-07-13,0.0,16.3549,TonyGrove
2019-07-14,0.0,17.5781,TonyGrove
2019-07-15,0.0,17.8221,TonyGrove
2019-07-16,0.0,16.8383,TonyGrove
2019-07-17,0.0,15.1001,TonyGrove
2019-07-18,0.0,17.1175,TonyGrove
2019-07-19,0.0,16.9684,TonyGrove
2019-07-20,0.0,16.6646,TonyGrove
2019-07-21,0.0,18.2891,TonyGrove
2019-07-22,0.0,19.6255,TonyGrove
2019-07-23,0.0,19.4957,TonyGrove
2019-07-24,0.0,16.8254,TonyGrove
2019-07-25,0.0,16.9227,TonyGrove
2019-07-26,0.0096,16.3739,TonyGrove
2019-07-27,2.933,15.0499,TonyGrove
2019-07-28,0.0,16.0985,TonyGrove
2019-07-29,0.0,18.2301,TonyGrove
2019-07-30,0.0,18.2133,TonyGrove
2019-07-31,0.0,16.945,TonyGrove
2019-08-01,0.1303,15.4775,TonyGrove
2019-08-02,0.0,17.2415,TonyGrove
2019-08-03,0.0,18.9356,TonyGrove
2019-08-04,0.0,18.1757,TonyGrove
2019-08-05,0.0,18.0004,TonyGrove
2019-08-06,0.0,19.6545,TonyGrove
2019-08-07,0.9871,15.4294,TonyGrove
2019-08-08,3.9928,12.8553,TonyGrove
2019-08-09,0.0971,13.3691,TonyGrove
2019-08-10,0.0,16.0966,TonyGrove
2019-08-11,0.0,13.2407,TonyGrove
2019-08-12,0.0,11.5325,TonyGrove
2019-08-13,0.0,14.4486,TonyGrove
2019-08-14,0.0,16.4048,TonyGrove
2019-08-15,0.0,16.4273,TonyGrove
2019-08-16,0.0,14.2753,TonyGrove
2019-08-17,0.0,13.8154,TonyGrove
2019-08-18,0.0,15.1778,TonyGrove
2019-08-19,0.0,17.4184,TonyGrove
2019-08-20,0.0,18.0635,TonyGrove
2019-08-21,0.0,17.9711,TonyGrove
2019-08-22,0.7219,15.3927,TonyGrove
2019-08-23,0.0,12.247,TonyGrove
2019-08-24,0.0,14.8921,TonyGrove
2019-08-25,0.0,16.0969,TonyGrove
2019-08-26,0.0,11.5828,TonyGrove
2019-08-27,0.0,12.9796,TonyGrove
2019-08-28,0.0,16.4208,TonyGrove
2019-08-29,0.0,17.2635,TonyGrove
2019-08-30,0.0,17.0011,TonyGrove
2019-08-31,0.0,17.7021,TonyGrove
2019-09-01,0.0,19.0796,TonyGrove
2019-09-02,0.0,19.0531,TonyGrove
2019-09-03,0.0,18.059,TonyGrove
2019-09-04,0.0,18.5248,TonyGrove
2019-09-05,0.3054,18.8421,TonyGrove
2019-09-06,1.865,13.5871,TonyGrove
2019-09-07,0.0012,13.804,TonyGrove
2019-09-08,19.6065,9.1925,TonyGrove
2019-09-09,1.2844,8.6661,TonyGrove
2019-09-10,8.3741,9.2862,TonyGrove
2019-09-11,16.9936,5.25,TonyGrove
2019-09-12,0.1157,7.1696,TonyGrove
2019-09-13,0.3656,9.3959,TonyGrove
2019-09-14,0.0,12.7378,TonyGrove
2019-09-15,0.0,15.4536,TonyGrove
2019-09-16,0.0723,15.0338,TonyGrove
2019-09-17,2.8455,6.1571,TonyGrove
2019-09-18,0.0,8.5662,TonyGrove
2019-09-19,0.0308,9.7603,TonyGrove
2019-09-20,5.0826,2.8905,TonyGrove
2019-09-21,0.0,3.3088,TonyGrove
2019-09-22,0.3656,6.1907,TonyGrove
2019-09-23,0.1157,10.0846,TonyGrove
2019-09-24,0.0,9.2685,TonyGrove
2019-09-25,0.0,9.4082,TonyGrove
2019-09-26,0.0,9.4382,TonyGrove
2019-09-27,4.4472,8.057,TonyGrove
2019-09-28,38.9191,3.6359,TonyGrove
2019-09-29,8.9491,-0.7173,TonyGrove
2019-09-30,0.0,-0.4996,TonyGrove
2019-10-01,0.0,1.1775,TonyGrove
2019-10-02,0.0,0.1925,TonyGrove
2019-10-03,0.11,4.9444,TonyGrove
2019-10-04,6.9648,2.9005,TonyGrove
2019-10-05,0.0,-0.1111,TonyGrove
2019-10-06,0.0,1.9664,TonyGrove
2019-10-07,0.0,5.4104,TonyGrove
2019-10-08,0.0,7.4237,TonyGrove
2019-10-09,4.1919,-0.6209,TonyGrove
2019-10-10,0.3949,-8.2184,TonyGrove
2019-10-11,0.0,-3.9938,TonyGrove
2019-10-12,0.0,1.8142,TonyGrove
2019-10-13,0.0,4.6812,TonyGrove
2019-10-14,0.0,4.8493,TonyGrove
2019-10-15,0.0,5.8375,TonyGrove
2019-10-16,0.0,8.4647,TonyGrove
2019-10-17,5.6313,5.0362,TonyGrove
2019-10-18,2.8395,-1.3418,TonyGrove
2019-10-19,22.529,-1.5609,TonyGrove
2019-10-20,15.5198,-4.0885,TonyGrove
2019-10-21,10.8145,-2.1203,TonyGrove
2019-10-22,0.0,1.489,TonyGrove
2019-10-23,0.0,-2.842,TonyGrove
2019-10-24,0.0,-3.6245,TonyGrove
2019-10-25,0.0,2.2893,TonyGrove
2019-10-26,0.0,-1.2205,TonyGrove
2019-10-27,5.8751,-10.6628,TonyGrove
2019-10-28,4.2654,-12.576,TonyGrove
2019-10-29,9.9123,-15.886,TonyGrove
2019-10-30,0.0,-13.4447,TonyGrove
2019-10-31,0.0,-7.0907,TonyGrove
2019-11-01,0.0,-3.6456,TonyGrove
2019-11-02,0.0,-1.4617,TonyGrove
2019-11-03,0.0,0.948,TonyGrove
2019-11-04,0.0,1.333,TonyGrove
2019-11-05,0.0,2.303,TonyGrove
2019-11-06,0.0,3.5147,TonyGrove
2019-11-07,0.0,2.624,TonyGrove
2019-11-08,0.0,4.9972,TonyGrove
2019-11-09,0.0,6.2264,TonyGrove
2019-11-10,0.0,3.7524,TonyGrove
2019-11-11,0.0,-0.0849,TonyGrove
2019-11-12,0.0,0.6751,TonyGrove
2019-11-13,0.0,1.3427,TonyGrove
2019-11-14,0.0,3.2132,TonyGrove
2019-11-15,0.0,5.2868,TonyGrove
2019-11-16,0.0,-0.3443,TonyGrove
2019-11-17,0.0,1.1734,TonyGrove
2019-11-18,0.0,3.965,TonyGrove
2019-11-19,0.0,4.5182,TonyGrove
2019-11-20,7.6655,-1.8173,TonyGrove
2019-11-21,4.2257,-4.8716,TonyGrove
2019-11-22,0.0,-4.2669,TonyGrove
2019-11-23,0.0,-3.6916,TonyGrove
2019-11-24,0.0,-2.9451,TonyGrove
2019-11-25,7.6309,-8.0702,TonyGrove
2019-11-26,0.0,-10.7655,TonyGrove
2019-11-27,22.3001,-9.1999,TonyGrove
2019-11-28,17.2732,-5.053,TonyGrove
2019-11-29,16.006,-4.6996,TonyGrove
2019-11-30,4.9761,-10.5963,TonyGrove
2019-12-01,0.0,-8.2649,TonyGrove
2019-12-02,0.1002,-2.4718,TonyGrove
2019-12-03,0.0,-2.3934,TonyGrove
